date,Smax
2022-05-19,0.852583
2022-05-20,0.863974
2022-05-21,0.554741
2022-05-22,0.320627
2022-05-23,0.730775
2022-05-24,0.72365
2022-05-25,0.65135
2022-05-26,0.746098
2022-05-27,0.7182
2022-05-28,0.437891
2022-05-29,0.308046
2022-05-30,0.751411
2022-05-31,0.697668
2022-06-01,0.711063
2022-06-02,0.875867
2022-06-03,0.698481
2022-06-04,0.469772
2022-06-05,0.313549
2022-06-06,0.698481
2022-06-07,0.691371
2022-06-08,0.750504
2022-06-09,0.63176
2022-06-10,0.697668
2022-06-11,0.469772
2022-06-12,0.313549
2022-06-13,0.737064
2022-06-14,0.731655
2022-06-15,0.7182
2022-06-16,0.541543
2022-06-17,0.6528
2022-06-18,0.483626
2022-06-19,0.326158
2022-06-20,0.711063
2022-06-21,0.731655
2022-06-22,0.605314
2022-06-23,0.502621
2022-06-24,0.229274
2022-06-25,0.387121
2022-06-26,0.305962
2022-06-27,0.670285
2022-06-28,0.67878
2022-06-29,0.565957
2022-06-30,0.663972
2022-07-01,0.652047
2022-07-02,0.469772
2022-07-03,0.291203
2022-07-04,0.611638
2022-07-05,0.652047
2022-07-06,0.677999
2022-07-07,0.598991
2022-07-08,0.600194
2022-07-09,0.450932
2022-07-10,0.308046
2022-07-11,0.612199
2022-07-12,0.652047
2022-07-13,0.670965
2022-07-14,0.684301
2022-07-15,0.645743
2022-07-16,0.457274
2022-07-17,0.295473
2022-07-18,0.598991
2022-07-19,0.645743
2022-07-20,0.645743
2022-07-21,0.586345
2022-07-22,0.560038
2022-07-23,0.444394
2022-07-24,0.300945
2022-07-25,0.614233
2022-07-26,0.638729
2022-07-27,0.65135
2022-07-28,0.684434
2022-07-29,0.664658
2022-07-30,0.476301
2022-07-31,0.313549
2022-08-01,0.666192
2022-08-02,0.65135
2022-08-03,0.638075
2022-08-04,0.639439
2022-08-05,0.342893
2022-08-06,0.457083
2022-08-07,0.755594
2022-08-08,0.685075
2022-08-09,0.700261
2022-08-10,0.706537
2022-08-11,0.711914
2022-08-12,0.690603
2022-08-13,0.476559
2022-08-14,0.314336
2022-08-15,0.691371
2022-08-16,0.720038
2022-08-17,0.677272
2022-08-18,0.698481
2022-08-19,0.693062
2022-08-20,0.457541
2022-08-21,0.331262
2022-08-22,0.664658
2022-08-23,0.605314
2022-08-24,0.664658
2022-08-25,0.652047
2022-08-26,0.664658
2022-08-27,0.438248
2022-08-28,0.325497
2022-08-29,0.685901
2022-08-30,0.677999
2022-08-31,0.664658
2022-09-01,0.677272
2022-09-02,0.652047
2022-09-03,0.47689
2022-09-04,0.325497
2022-09-05,0.63176
2022-09-06,0.652047
2022-09-07,0.314336
2022-09-08,0.6528
2022-09-09,0.677272
2022-09-10,0.470219
2022-09-11,0.325497
2022-09-12,0.706537
2022-09-13,0.720038
2022-09-14,0.704772
2022-09-15,0.72631
2022-09-16,0.697668
2022-09-17,0.514908
2022-09-18,0.326158
2022-09-19,0.47689
2022-09-20,0.743353
2022-09-21,0.757689
2022-09-22,0.76491
2022-09-23,0.758638
2022-09-24,0.535219
2022-09-25,0.355816
2022-09-26,0.763074
2022-09-27,0.757689
2022-09-28,0.746098
2022-09-29,0.758638
2022-09-30,0.738859
2022-10-01,0.522572
2022-10-02,0.258053
2022-10-03,0.719094
2022-10-04,0.765898
2022-10-05,0.765898
2022-10-06,0.784699
2022-10-07,0.78163
2022-10-08,0.536416
2022-10-09,0.350244
2022-10-10,0.819119
2022-10-11,0.785712
2022-10-12,0.374429
2022-10-13,0.79928
2022-10-14,0.758638
2022-10-15,0.503606
2022-10-16,0.350244
2022-10-17,0.76491
2022-10-18,0.818054
2022-10-19,0.773192
2022-10-20,0.779451
2022-10-21,0.779451
2022-10-22,0.535219
2022-10-23,0.356572
2022-10-24,0.824314
2022-10-25,0.76491
2022-10-26,0.791973
2022-10-27,0.819119
2022-10-28,0.78163
2022-10-29,0.561667
2022-10-30,0.258053
2022-10-31,0.78677
2022-11-01,0.793024
2022-11-02,0.369231
2022-11-03,0.827619
2022-11-04,0.817033
2022-11-05,0.568644
2022-11-06,0.356572
2022-11-07,0.844139
2022-11-08,0.845218
2022-11-09,0.84634
2022-11-10,0.838969
2022-11-11,0.79928
2022-11-12,0.484644
2022-11-13,0.37556
2022-11-14,0.785712
2022-11-15,0.393641
2022-11-16,0.84634
2022-11-17,0.830576
2022-11-18,0.79928
2022-11-19,0.567981
2022-11-20,0.362901
2022-11-21,0.818054
2022-11-22,0.791973
2022-11-23,0.813985
2022-11-24,0.838969
2022-11-25,0.840098
2022-11-26,0.607934
2022-11-27,0.37556
2022-11-28,0.853739
2022-11-29,0.833858
2022-11-30,0.832721
2022-12-01,0.859976
2022-12-02,0.820228
2022-12-03,0.581973
2022-12-04,0.343916
2022-12-05,0.831627
2022-12-06,0.84634
2022-12-07,0.854938
2022-12-08,0.52315
2022-12-09,0.739829
2022-12-10,0.574953
2022-12-11,0.374474
2022-12-12,0.868621
2022-12-13,0.867397
2022-12-14,0.888538
2022-12-15,0.88107
2022-12-16,0.838969
2022-12-17,0.561667
2022-12-18,0.362482
2022-12-19,0.827619
2022-12-20,0.813985
2022-12-21,0.793024
2022-12-22,0.787874
2022-12-23,0.735665
2022-12-24,0.535784
2022-12-25,0.267499
2022-12-26,0.727296
2022-12-27,0.748168
2022-12-28,0.75043
2022-12-29,0.754422
2022-12-30,0.695986
2022-12-31,0.471448
2023-01-01,0.258053
2023-01-02,0.653608
2023-01-03,0.720038
2023-01-04,0.748168
2023-01-05,0.740848
2023-01-06,0.71582
2023-01-07,0.535219
2023-01-08,0.338132
2023-01-09,0.811795
2023-01-10,0.793024
2023-01-11,0.813985
2023-01-12,0.79928
2023-01-13,0.793024
2023-01-14,0.588276
2023-01-15,0.332465
2023-01-16,0.78677
2023-01-17,0.822578
2023-01-18,0.732584
2023-01-19,0.759634
2023-01-20,0.746098
2023-01-21,0.536416
2023-01-22,0.344451
2023-01-23,0.867397
2023-01-24,0.832721
2023-01-25,0.835038
2023-01-26,0.840098
2023-01-27,0.847504
